commodity,flow,period_str,year,quarter,ln_quantity,ln_price,ln_demand,demand_source,price_currency,price_flag,weight_tonnes,price_usd_per_tonne,price_aud_per_tonne,value_usd,n_hs_codes,n_monthly_obs
crude_steel,import,2015Q4,2015,4,9.78492561361334,5.712709409908673,10.740540252898029,construction_gva,AUD,0,17763.936,217.8461646112663,302.6900697506658,3869805.326,8,19
crude_steel,import,2016Q1,2016,1,5.3394497129041785,7.782859247744483,10.729634734557317,construction_gva,AUD,0,208.398,1749.0558018790966,2399.1247150282093,364499.731,8,15
crude_steel,import,2016Q2,2016,2,10.053735627096119,5.892968431644585,10.713105797383161,construction_gva,AUD,0,23242.45,269.582483602202,362.47968510857794,6265757.396,8,17
crude_steel,import,2016Q3,2016,3,10.579274207440806,5.991847350318122,10.687548900946704,construction_gva,AUD,0,39311.572,302.3142952411061,400.15315059545566,11884450.184,8,19
crude_steel,import,2016Q4,2016,4,10.223374655885687,5.959850953059205,10.686749622538334,construction_gva,AUD,0,27539.446,288.2506542796831,387.55235643970826,7938263.328000001,10,22
crude_steel,import,2017Q1,2017,1,7.2488880669140725,7.542334404700193,10.700296306368244,construction_gva,AUD,0,1406.54,1439.6959901602513,1886.228109475479,2024989.998,10,20
crude_steel,import,2017Q2,2017,2,7.126384656729022,7.709067895686477,10.715395068816916,construction_gva,AUD,0,1244.37,1679.6934336250474,2228.4641287924574,2090160.118,10,20
crude_steel,import,2017Q3,2017,3,10.344209759816852,5.843415890705957,10.74051860342465,construction_gva,AUD,0,31076.58,272.77482380622325,344.9556612671444,8476908.634000001,8,19
crude_steel,import,2017Q4,2017,4,9.982790294194636,6.269829153479871,10.740063856180486,construction_gva,AUD,0,21650.64,406.0649086585894,528.3870970690109,8791565.154000001,11,21
crude_steel,import,2018Q1,2018,1,6.992840635718298,7.403273218105781,10.736874822010519,construction_gva,AUD,0,1088.81,1286.7613614863935,1641.3481373561112,1401038.638,10,17
crude_steel,import,2018Q2,2018,2,10.168152245909985,6.303215863707205,10.758987398772785,construction_gva,AUD,0,26059.88,410.1492466197081,546.3259981099109,10688440.148999998,7,19
crude_steel,import,2018Q3,2018,3,10.267531180913124,6.210001255443771,10.742702836729976,construction_gva,AUD,0,28782.74,363.4821657701803,497.7018761231352,10462012.672,9,17
crude_steel,import,2018Q4,2018,4,7.0142841118915005,6.894226550283837,10.737352740034952,construction_gva,AUD,0,1112.41,705.5051725532851,986.5623732578291,784811.009,10,20
crude_steel,import,2019Q1,2019,1,6.49458556648842,7.210201036671058,10.738720061275421,construction_gva,AUD,0,661.55,969.7060237321444,1353.164275672895,641509.02,10,20
crude_steel,import,2019Q2,2019,2,6.643141085321149,7.464959697742098,10.726719568158678,construction_gva,AUD,0,767.502,1220.1171736360295,1745.7851877194719,936442.371,12,26
crude_steel,import,2019Q3,2019,3,6.840988142992946,7.297410650874631,10.730662877319089,construction_gva,AUD,0,935.413,1001.954333540372,1476.4718724861698,937241.109,13,22
crude_steel,import,2019Q4,2019,4,10.140229031551959,5.938361102149667,10.71103427340457,construction_gva,AUD,0,25342.27,261.78987963588105,379.3127649702022,6634349.813,9,18
crude_steel,import,2020Q1,2020,1,10.258224329442001,6.205438497544467,10.710253554880847,construction_gva,AUD,0,28516.106,320.36340943605694,495.43615585367354,9135516.942,8,16
crude_steel,import,2020Q2,2020,2,11.089709691850555,6.239689562780934,10.632412024471595,construction_gva,AUD,0,65493.73,343.1865591561207,512.6993252827727,22476567.845,7,13
crude_steel,import,2020Q3,2020,3,9.659702422104052,6.47981572293477,10.662890528873138,construction_gva,AUD,0,15673.12,470.87078335392056,651.8508140477252,7380014.291999999,7,16
crude_steel,import,2020Q4,2020,4,11.026224943197432,6.11911685077031,10.669211175914377,construction_gva,AUD,0,61465.108,334.93222658943347,454.46315842919864,20586645.48,8,15
crude_steel,import,2021Q1,2021,1,6.289324028589126,7.463111322760787,10.713039040966176,construction_gva,AUD,0,538.789,1340.160263108564,1742.5613024480494,722063.608,10,16
crude_steel,import,2021Q2,2021,2,10.666569387632782,6.826699928292442,10.726895156930228,construction_gva,AUD,0,42897.524,707.4091619134009,922.1426488003896,30346101.501,9,17
crude_steel,import,2021Q3,2021,3,11.827358418129393,6.878318468137201,10.704771391700652,construction_gva,AUD,0,136948.253,709.4631016067068,970.9922318814188,97159732.333,9,20
crude_steel,import,2021Q4,2021,4,11.976530290467668,6.772141570100908,10.72535770879079,construction_gva,AUD,0,158979.46,638.4214127284116,873.1798689772716,101495891.448,9,23
crude_steel,import,2022Q1,2022,1,11.494744040015078,6.887074119797967,10.736548837807,construction_gva,AUD,0,98198.286,707.2017628087725,979.5312293217285,69446000.964,8,20
crude_steel,import,2022Q2,2022,2,7.408403286067493,7.044673755389557,10.738112593745406,construction_gva,AUD,0,1649.79,810.9895035125683,1146.7346587805202,1337962.373,10,18
crude_steel,import,2022Q3,2022,3,10.364594851524865,6.548951999470177,10.74218424297173,construction_gva,AUD,0,31716.58,474.7487415730195,698.5117494088694,15057406.442,11,22
crude_steel,import,2022Q4,2022,4,10.386438564016137,6.455746632630749,10.74343705115356,construction_gva,AUD,0,32417.01,421.7366880535867,636.3486676071151,13671442.434,9,16
crude_steel,import,2023Q1,2023,1,10.22626465168886,6.578528027461982,10.756348481750502,construction_gva,AUD,0,27619.15,490.9097647103549,719.4794953584968,13558510.428,8,18
crude_steel,import,2023Q2,2023,2,7.636231957883146,7.662206897682387,10.764286715905591,construction_gva,AUD,0,2071.922,1398.7313996376313,2126.4451008341375,2898062.359,8,18
crude_steel,import,2023Q3,2023,3,10.164240558084405,6.52037927039624,10.761216533412018,construction_gva,AUD,0,25958.141,443.9693539302372,678.8357988441056,11524619.089,9,20
crude_steel,import,2023Q4,2023,4,10.631830868103695,6.836939959250411,10.77628606133415,construction_gva,AUD,0,41432.914,615.3466162191729,931.633930645288,25495603.43,10,18
crude_steel,import,2024Q1,2024,1,10.382062777963577,6.843381687218759,10.75395894337299,construction_gva,AUD,0,32275.47,613.3745257001681,937.6546340398032,19796951.103000004,10,20
crude_steel,import,2024Q2,2024,2,8.221274087575202,7.0528521254612695,10.764244432607487,construction_gva,AUD,0,3719.238,762.4763986601557,1156.1515340517012,2835831.196,13,25
crude_steel,import,2024Q3,2024,3,11.568145617149641,6.870359790808288,10.767747876315898,construction_gva,AUD,0,105677.324,649.0519277721303,963.2950881888913,68590070.86400001,11,24
crude_steel,import,2024Q4,2024,4,9.446927788205283,7.001842982421973,10.762043233759044,construction_gva,AUD,0,12669.183,706.494462034371,1098.6560976108817,8950707.628,12,21
